"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,2.64789841519835,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,2.97097884899161,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,2.28136882129278,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,2.27737226277371,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,1.86263096623983,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,1.59899215040218,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.78104733326882,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.89812124733684,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,2.00892857142856,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,2.00309657441454,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,2.0694323566386,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,2.1344407958277,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.70694284618335,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.48084455909048,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.39166904966162,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.52250451993529,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,1.81904761904761,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,2.07935902327355,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,2.16833095577745,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,2.24291959703477,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.34991913233757,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2.75116212883029,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,2.77593557555663,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,2.33569739952718,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.98943993965681,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,2.16531726605159,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,2.33148444110181,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,2.08079482613178,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,1.88943971564869,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,1.72864885068211,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,1.42418318905332,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.26417549730432,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.799405093883614,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.480103406887634,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.387168141592935,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.757715764184074,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.4051955255616,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.09657206044969,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.6247129076711,,
"CPALTT01","Consumer prices: all items","BEL","Belgium","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.569277384996786,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,2.12933753943218,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,2.04563335955942,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,1.56372165754495,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.63678877630553,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,1.3198757763975,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,1.00697134004648,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.16369278510473,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.39860139860141,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.55279503105589,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.39426800929513,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,2.09953343701402,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1.86915887850468,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.6988416988417,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,2.15882806476484,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,2.30946882217091,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,2.2239263803681,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,2.22222222222223,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,2.45398773006135,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,2.99079754601227,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,2.83524904214559,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.21712538226298,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2.44461420932009,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.67555217060165,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.98776758409785,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.44267274107822,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.50943396226414,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.88111361926259,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,2.02550637659415,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,2.39880059970015,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,2.02095808383236,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,2.01042442293373,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.93740685543966,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,1.86985789080031,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.86428038777031,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,2.17228464419476,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,2.2488755622189,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,2.39520958083832,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,2.15613382899629,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.886262924667634,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.220588235294129,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,2.1978021978022,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,2.49500998003993,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,2.59740259740262,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.98609731876862,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,2.38805970149254,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,2.28628230616304,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,2.47770069375618,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,2.48015873015872,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,2.6865671641791,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,2.87698412698414,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,2.56916996047431,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,2.36453201970444,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,2.1505376344086,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.75267770204477,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.65530671859785,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.94741966893866,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,2.23517978620019,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,2.62390670553935,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,2.321083172147,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,2.51694094869315,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.32558139534884,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2.21793635486981,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,2.02312138728325,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,2.02117420596727,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,2.48803827751196,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,2.67942583732058,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,2.96934865900382,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,2.76981852913084,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,2.94676806083649,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,2.74621212121211,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,2.93005671077506,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,2.92728989612841,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.65151515151515,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,2.73584905660379,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,3.11614730878186,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,3.20754716981132,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,3.64145658263307,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,3.72786579683132,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,3.44186046511629,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,3.15985130111524,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.905432595573419,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.999000999001,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.998003992015969,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.09670987038885,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.796019900497491,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.596421471172963,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.49253731343283,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.49700598802396,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.59680638722555,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.49402390438248,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,1.296111665005,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.997008973080759,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.697906281156542,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.593471810089043,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.494071146245071,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.788954635108482,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,1.08588351431393,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,1.08695652173912,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.07843137254901,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.983284169124878,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.589390962671906,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.785083415112856,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.78740157480315,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.789733464955578,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.28712871287128,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.08161258603735,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.17994100294985,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.978473581213308,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.68359374999999,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.586510263929641,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.387972841901067,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.38948393378771,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.488281250000011,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.584225900681576,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.68359374999999,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.783545543584744,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.684261974584567,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.778210116731518,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.388726919339143,,
